#ID	Group	Solicit	Course	Entity	Day	Hour	Bld	Type Cap
5896 111 1393 79 40 5 15 2 1 45
5897 111 1393 79 40 5 16 2 1 45
5898 111 1393 79 40 5 17 2 1 45
5899 150 1394 95 27 3 2 4 1 45
5900 150 1394 95 27 3 3 4 1 45
5901 150 1394 95 27 3 4 4 1 45
5902 150 1394 95 27 3 5 4 1 45
5903 165 1395 158 32 6 14 1 1 45
5904 165 1395 158 32 6 15 1 1 45
5905 165 1395 158 32 6 16 1 1 45
5906 165 1395 158 32 6 17 1 1 45
5907 332 1396 105 18 5 14 5 3 45
5908 332 1396 105 18 5 15 5 3 45
5909 332 1396 105 18 5 16 5 3 45
5910 332 1396 105 18 5 17 5 3 45
5911 381 1397 166 8 2 4 2 1 45
5912 381 1397 166 8 2 5 2 1 45
5921 68 1400 88 31 6 7 17 1 45
5922 144 1401 152 15 2 14 4 1 45
5923 144 1401 152 15 2 15 4 1 45
5924 144 1401 152 15 2 16 4 1 45
5925 144 1401 152 15 2 17 4 1 45
5926 93 1402 18 33 4 14 4 1 45
5927 93 1402 18 33 4 15 4 1 45
5928 93 1402 18 33 4 16 4 1 45
5929 93 1402 18 33 4 17 4 1 45
5930 460 1403 8 8 3 10 2 1 45
5931 460 1403 8 8 3 11 2 1 45
5932 460 1403 8 8 5 10 2 1 45
5933 460 1403 8 8 5 11 2 1 45
5938 43 1405 41 13 3 4 2 1 45
5939 43 1405 41 13 3 5 2 1 45
5940 43 1405 41 13 5 4 2 1 45
5941 43 1405 41 13 5 5 2 1 45
5942 302 1406 74 40 6 14 2 1 45
5943 302 1406 74 40 6 15 2 1 45
5944 302 1406 74 40 6 16 15 2 45
5945 302 1406 74 40 6 17 15 2 45
5946 156 1407 40 13 2 14 2 1 45
5947 156 1407 40 13 2 15 2 1 45
5948 156 1407 40 13 2 16 2 1 45
5949 156 1407 40 13 2 17 2 1 45
5954 156 1409 40 13 5 14 2 1 45
5955 156 1409 40 13 5 15 2 1 45
5956 156 1409 40 13 5 16 2 1 45
5957 156 1409 40 13 5 17 2 1 45
5958 351 1410 60 40 3 2 2 1 45
5959 351 1410 60 40 3 3 2 1 45
5960 351 1410 60 40 5 2 2 1 45
5961 351 1410 60 40 5 3 2 1 45
5962 36 1411 60 40 2 2 15 2 45
5963 36 1411 60 40 2 3 15 2 45
5964 36 1411 60 40 4 2 15 2 45
5965 36 1411 60 40 4 3 15 2 45
5966 310 1412 43 27 2 8 4 1 45
5967 310 1412 43 27 2 9 4 1 45
5968 310 1412 43 27 2 10 4 1 45
5969 310 1412 43 27 2 11 4 1 45
5970 275 1413 18 33 5 14 4 1 45
5971 275 1413 18 33 5 15 4 1 45
5972 275 1413 18 33 5 16 4 1 45
5973 275 1413 18 33 5 17 4 1 45
5974 313 1414 60 40 3 4 2 2 45
5975 313 1414 60 40 3 5 2 2 45
5976 313 1414 60 40 5 4 2 2 45
5977 313 1414 60 40 5 5 2 2 45
5978 42 1415 19 38 3 16 2 1 45
5979 42 1415 19 38 3 17 2 1 45
5980 42 1415 19 38 5 16 2 1 45
5981 42 1415 19 38 5 17 2 1 45
5983 144 1417 152 15 3 14 4 1 45
5984 144 1417 152 15 3 15 4 1 45
5985 144 1417 152 15 3 16 4 1 45
5986 144 1417 152 15 3 17 4 1 45
5987 72 1418 180 31 2 7 17 1 45
5988 72 1418 180 31 2 7 17 1 45
5989 72 1418 180 31 2 9 17 1 45
5990 72 1418 180 31 6 1 17 1 45
5991 72 1418 180 31 6 2 17 1 45
5992 72 1418 180 31 6 3 17 1 45
5993 136 1419 158 32 4 14 1 1 45
5994 136 1419 158 32 4 15 1 1 45
5995 136 1419 158 32 6 16 1 1 45
5996 136 1419 158 32 6 17 1 1 45
5997 389 1420 4 27 2 8 4 1 45
5998 389 1420 4 27 2 9 4 1 45
5999 389 1420 4 27 2 10 4 1 45
6000 389 1420 4 27 2 11 4 1 45
6001 10 1421 142 14 3 15 17 1 45
6002 10 1421 142 14 3 16 17 1 45
6003 10 1421 142 14 3 17 17 1 45
6004 10 1421 142 14 3 17 17 1 45
6007 107 1423 53 25 2 2 5 1 45
6008 107 1423 53 25 2 3 5 1 45
6009 107 1423 53 25 3 2 5 1 45
6010 107 1423 53 25 3 3 5 1 45
6011 461 1424 77 38 2 10 4 1 45
6012 461 1424 77 38 2 11 4 1 45
6013 461 1424 77 38 4 10 4 1 45
6014 461 1424 77 38 4 11 4 1 45
6015 461 1424 77 38 6 10 4 1 45
6016 461 1424 77 38 6 11 4 1 45
6017 142 1425 74 40 2 16 2 1 45
6018 142 1425 74 40 2 17 2 1 45
6019 142 1425 74 40 4 16 2 1 45
6020 142 1425 74 40 4 17 2 1 45
6021 177 1426 87 43 4 4 1 1 45
6022 177 1426 87 43 4 5 1 1 45
6023 177 1426 87 43 6 4 1 1 45
6024 177 1426 87 43 6 5 1 1 45
6025 10 1427 142 14 2 15 17 1 45
6026 10 1427 142 14 2 16 17 1 45
6027 10 1427 142 14 2 17 17 1 45
6028 10 1427 142 14 2 17 17 1 45
6029 276 1428 158 32 6 2 2 1 45
6030 276 1428 158 32 6 3 2 1 45
6031 276 1428 158 32 6 4 2 1 45
6032 276 1428 158 32 6 5 2 1 45
6037 462 1430 179 18 6 8 4 1 45
6038 462 1430 179 18 6 9 4 1 45
6039 462 1430 179 18 6 10 4 1 45
6040 462 1430 179 18 6 11 4 1 45
6043 463 1432 93 32 5 2 2 1 45
6044 463 1432 93 32 5 3 2 1 45
6045 463 1432 93 32 5 4 2 1 45
6046 463 1432 93 32 5 5 2 1 45
6076 93 1441 18 33 4 2 4 1 45
6077 93 1441 18 33 4 3 4 1 45
6078 93 1441 18 33 4 4 4 1 45
6079 93 1441 18 33 4 5 4 1 45
6080 90 1442 156 32 5 2 1 1 45
6081 90 1442 156 32 5 3 1 1 45
6082 90 1442 156 32 5 4 1 1 45
6083 90 1442 156 32 5 5 1 1 45
6087 29 1444 157 32 2 2 1 1 45
6088 29 1444 157 32 2 3 1 1 45
6093 464 1446 19 38 2 14 2 1 45
6094 464 1446 19 38 2 15 2 1 45
6095 464 1446 19 38 4 14 2 1 45
6096 464 1446 19 38 4 15 2 1 45
6097 464 1446 19 38 6 14 2 1 45
6098 464 1446 19 38 6 15 2 1 45
6099 428 1447 166 8 3 10 2 1 45
6100 428 1447 166 8 3 11 2 1 45
6101 428 1447 166 8 5 8 2 1 45
6102 428 1447 166 8 5 9 2 1 45
6103 107 1448 53 25 4 3 5 1 45
6104 107 1448 53 25 6 2 5 1 45
6105 107 1448 53 25 6 3 5 1 45
6106 107 1448 53 25 6 4 5 1 45
6107 83 1449 60 40 3 8 2 1 45
6108 83 1449 60 40 3 9 2 1 45
6109 305 1450 79 40 5 14 2 1 45
6110 305 1450 79 40 5 15 2 1 45
6111 305 1450 79 40 5 16 2 2 45
6112 305 1450 79 40 5 17 2 2 45
6113 427 1451 73 8 2 8 1 1 45
6114 427 1451 73 8 2 9 1 1 45
6115 427 1451 73 8 3 8 4 1 45
6116 427 1451 73 8 3 9 4 1 45
6117 194 1452 8 8 2 8 5 1 45
6118 194 1452 8 8 2 9 5 1 45
6149 156 1454 40 13 4 16 2 1 45
6150 156 1454 40 13 4 17 2 1 45
6151 156 1454 40 13 6 14 2 1 45
6152 156 1454 40 13 6 15 2 1 45
6157 466 1456 54 21 3 4 5 1 45
6158 466 1456 54 21 3 5 5 1 45
6163 13 1458 43 27 3 8 4 1 45
6164 13 1458 43 27 3 9 4 1 45
6165 8 1459 161 16 6 4 5 1 45
6166 8 1459 161 16 6 5 5 1 45
6167 117 1460 93 32 4 4 1 1 45
6168 117 1460 93 32 4 5 1 1 45
6169 117 1460 93 32 4 6 1 1 45
6170 283 1461 158 32 3 14 1 1 45
6171 283 1461 158 32 3 15 1 1 45
6172 283 1461 158 32 5 14 1 1 45
6173 283 1461 158 32 5 15 1 1 45
6174 283 1461 158 32 5 16 1 1 45
6175 283 1461 158 32 5 17 1 1 45
6180 266 1463 167 29 4 4 5 1 45
6181 266 1463 167 29 4 5 5 1 45
6192 372 1466 73 8 2 8 1 1 45
6193 372 1466 73 8 2 9 1 1 45
6194 156 1467 40 13 2 14 2 1 45
6195 156 1467 40 13 2 15 2 1 45
6196 156 1467 40 13 6 16 2 1 45
6197 156 1467 40 13 6 17 2 1 45
6198 282 1468 179 18 5 14 4 1 45
6199 282 1468 179 18 5 15 4 1 45
6200 282 1468 179 18 5 16 4 1 45
6201 282 1468 179 18 5 17 4 1 45
6202 234 1469 79 40 2 14 2 1 45
6203 234 1469 79 40 2 15 2 1 45
6204 234 1469 79 40 2 16 2 1 45
6205 234 1469 79 40 2 17 2 1 45
6206 99 1470 155 34 2 2 1 1 45
6207 99 1470 155 34 2 3 1 1 45
6208 99 1470 155 34 4 2 1 1 45
6209 99 1470 155 34 4 3 1 1 45
6210 225 1471 158 32 3 8 1 1 45
6211 225 1471 158 32 3 9 1 1 45
6212 225 1471 158 32 3 10 1 1 45
6213 225 1471 158 32 3 11 1 1 45
6214 137 1472 88 31 5 2 17 1 45
6215 137 1472 88 31 5 3 17 1 45
6216 137 1472 88 31 5 4 17 1 45
6217 137 1472 88 31 5 5 17 1 45
6222 56 1474 155 34 3 8 1 1 45
6223 56 1474 155 34 3 9 1 1 45
6224 56 1474 155 34 5 8 1 1 45
6225 56 1474 155 34 5 9 1 1 45
6226 372 1475 73 8 4 10 2 1 45
6227 372 1475 73 8 4 11 2 1 45
6228 372 1475 73 8 6 10 2 1 45
6229 372 1475 73 8 6 11 2 1 45
6233 156 1477 40 13 3 14 2 1 45
6234 156 1477 40 13 3 15 2 1 45
6235 156 1477 40 13 4 16 2 1 45
6236 156 1477 40 13 4 17 2 1 45
6241 120 1479 87 43 3 4 1 1 45
6242 120 1479 87 43 3 5 1 1 45
6243 120 1479 87 43 5 4 1 1 45
6244 120 1479 87 43 5 5 1 1 45
6245 467 1480 74 40 6 14 15 2 45
6246 467 1480 74 40 6 15 15 2 45
6247 467 1480 74 40 6 16 15 2 45
6248 467 1480 74 40 6 17 15 2 45
6253 77 1482 58 18 6 2 4 1 45
6254 77 1482 58 18 6 3 4 1 45
6255 77 1482 58 18 6 4 4 1 45
6256 77 1482 58 18 6 5 4 1 45
6257 116 1483 18 33 5 2 4 1 45
6258 116 1483 18 33 5 3 4 1 45
6259 116 1483 18 33 5 4 4 1 45
6260 116 1483 18 33 5 5 4 1 45
6263 310 1485 43 27 3 8 4 1 45
6264 310 1485 43 27 3 9 4 1 45
6265 310 1485 43 27 3 10 4 1 45
6266 310 1485 43 27 3 11 4 1 45
6267 351 1486 60 40 3 4 2 1 45
6268 351 1486 60 40 3 5 2 1 45
6269 351 1486 60 40 5 4 2 1 45
6270 351 1486 60 40 5 5 2 1 45
6271 156 1487 40 13 2 14 2 1 45
6272 156 1487 40 13 2 15 2 1 45
6273 156 1487 40 13 2 16 2 1 45
6274 156 1487 40 13 2 17 2 1 45
6279 469 1489 78 21 2 14 5 1 45
6280 469 1489 78 21 2 15 5 1 45
6281 469 1489 78 21 2 16 5 1 45
6282 469 1489 78 21 2 17 5 1 45
6283 107 1490 53 25 6 10 5 1 45
6284 107 1490 53 25 6 11 5 1 45
6285 60 1491 92 39 4 3 17 1 45
6286 60 1491 92 39 4 4 17 1 45
6287 60 1491 92 39 5 3 17 1 45
6288 60 1491 92 39 5 4 17 1 45
6293 409 1493 5 27 3 2 1 1 45
6294 409 1493 5 27 3 3 1 1 45
6295 409 1493 5 27 3 4 1 1 45
6296 409 1493 5 27 3 5 1 1 45
6297 13 1494 43 27 3 2 4 1 45
6298 13 1494 43 27 3 3 4 1 45
6299 13 1494 43 27 3 4 4 1 45
6300 13 1494 43 27 3 5 4 1 45
6305 51 1496 110 27 5 2 4 1 45
6306 51 1496 110 27 5 3 4 1 45
6307 51 1496 110 27 5 4 4 1 45
6308 51 1496 110 27 5 5 4 1 45
6309 322 1497 145 41 3 15 17 1 45
6310 322 1497 145 41 3 16 17 1 45
6311 322 1497 145 41 3 17 17 1 45
6312 322 1497 145 41 3 17 17 1 45
6313 470 1498 93 32 3 2 1 1 45
6314 470 1498 93 32 3 3 1 1 45
6315 470 1498 93 32 3 4 1 1 45
6316 470 1498 93 32 3 5 1 1 45
6321 273 1500 161 16 3 10 5 1 45
6322 273 1500 161 16 3 11 5 1 45
6323 273 1500 161 16 4 8 5 1 45
6324 273 1500 161 16 4 9 5 1 45
6325 254 1501 105 18 3 14 1 1 45
6326 254 1501 105 18 3 15 1 1 45
6327 254 1501 105 18 3 16 1 1 45
6328 254 1501 105 18 3 17 1 1 45
6329 161 1502 87 43 4 4 1 1 45
6330 161 1502 87 43 4 5 1 1 45
6343 472 1506 12 13 2 4 2 1 45
6344 472 1506 12 13 2 5 2 1 45
6345 472 1506 12 13 4 4 2 2 45
6346 472 1506 12 13 4 5 2 2 45
6347 139 1507 166 8 2 8 2 1 45
6348 139 1507 166 8 2 9 2 1 45
6349 139 1507 166 8 4 8 2 1 45
6350 139 1507 166 8 4 9 2 1 45
6357 449 1509 76 43 2 10 1 1 45
6358 449 1509 76 43 2 11 1 1 45
6359 449 1509 76 43 4 10 1 1 45
6360 449 1509 76 43 4 11 1 1 45
6361 79 1510 155 34 2 14 1 1 45
6362 79 1510 155 34 2 15 1 1 45
6363 79 1510 155 34 4 14 1 1 45
6364 79 1510 155 34 4 15 1 1 45
6365 252 1511 5 27 5 8 4 1 45
6366 252 1511 5 27 5 9 4 1 45
6367 252 1511 5 27 5 10 4 1 45
6368 252 1511 5 27 5 11 4 1 45
6373 30 1513 155 34 3 14 1 1 45
6374 30 1513 155 34 3 15 1 1 45
6375 30 1513 155 34 5 14 1 1 45
6376 30 1513 155 34 5 15 1 1 45
6377 473 1514 120 41 6 2 17 1 45
6378 473 1514 120 41 6 3 17 1 45
6379 473 1514 120 41 6 4 17 1 45
6380 473 1514 120 41 6 5 17 1 45
6381 184 1515 13 38 3 8 2 1 45
6382 184 1515 13 38 3 9 2 1 45
6383 184 1515 13 38 5 8 2 1 45
6384 184 1515 13 38 5 9 2 1 45
6385 446 1516 40 13 5 16 2 1 45
6386 446 1516 40 13 5 17 2 1 45
6387 474 1517 91 43 2 14 2 1 45
6388 474 1517 91 43 2 15 2 1 45
6389 474 1517 91 43 2 16 2 1 45
6390 474 1517 91 43 2 17 2 1 45
6395 380 1519 76 43 3 4 1 1 45
6396 380 1519 76 43 3 5 1 1 45
6397 380 1519 76 43 5 4 1 1 45
6398 380 1519 76 43 5 5 1 1 45
6407 144 1522 152 15 6 14 4 1 45
6408 144 1522 152 15 6 15 4 1 45
6409 144 1522 152 15 6 16 4 1 45
6410 144 1522 152 15 6 17 4 1 45
6411 109 1523 41 13 2 16 2 1 45
6412 109 1523 41 13 2 17 2 1 45
6413 157 1524 154 34 2 8 1 1 45
6414 157 1524 154 34 2 9 1 1 45
6415 157 1524 154 34 4 8 1 1 45
6416 157 1524 154 34 4 9 1 1 45
6417 275 1525 18 33 6 14 4 1 45
6418 275 1525 18 33 6 15 4 1 45
6419 275 1525 18 33 6 16 4 1 45
6420 275 1525 18 33 6 17 4 1 45
6421 476 1526 12 13 2 4 2 1 45
6422 476 1526 12 13 2 5 2 1 45
6423 476 1526 12 13 4 4 2 1 45
6424 476 1526 12 13 4 5 2 1 45
6429 115 1528 77 38 3 16 4 1 45
6430 115 1528 77 38 3 17 4 1 45
6431 115 1528 77 38 5 16 4 1 45
6432 115 1528 77 38 5 17 4 1 45
6433 340 1529 40 13 2 16 2 1 45
6434 340 1529 40 13 2 17 2 1 45
6435 340 1529 40 13 4 16 2 1 45
6436 340 1529 40 13 4 17 2 1 45
6437 198 1530 13 38 2 10 2 1 45
6438 198 1530 13 38 2 11 2 1 45
6439 364 1531 35 33 6 2 4 1 45
6440 364 1531 35 33 6 3 4 1 45
6441 364 1531 35 33 6 4 4 1 45
6442 364 1531 35 33 6 5 4 1 45
6447 368 1533 12 13 3 14 2 1 45
6448 368 1533 12 13 3 15 2 1 45
6449 368 1533 12 13 5 14 2 1 45
6450 368 1533 12 13 5 15 2 1 45
6451 340 1534 40 13 6 16 2 1 45
6452 340 1534 40 13 6 17 2 1 45
6463 186 1538 157 32 4 2 2 1 45
6464 186 1538 157 32 4 3 2 1 45
6465 224 1539 18 33 2 14 5 1 45
6466 224 1539 18 33 2 15 5 1 45
6467 224 1539 18 33 2 16 5 1 45
6468 224 1539 18 33 2 17 5 1 45
6469 158 1540 83 17 2 13 5 1 45
6470 158 1540 83 17 2 14 5 1 45
6475 208 1542 91 43 2 2 5 1 45
6476 208 1542 91 43 2 3 5 1 45
6477 208 1542 91 43 2 4 5 1 45
6478 208 1542 91 43 2 5 5 1 45
6483 144 1544 152 15 4 14 4 1 45
6484 144 1544 152 15 4 15 4 1 45
6485 144 1544 152 15 4 16 4 1 45
6486 144 1544 152 15 4 17 4 1 45
6487 34 1545 12 13 2 2 2 1 45
6488 34 1545 12 13 2 3 2 1 45
6489 34 1545 12 13 4 2 2 1 45
6490 34 1545 12 13 4 3 2 1 45
6491 34 1546 12 13 2 16 2 1 45
6492 34 1546 12 13 2 17 2 1 45
6493 34 1546 12 13 4 16 2 1 45
6494 34 1546 12 13 4 17 2 1 45
6503 82 1549 93 32 2 2 1 1 45
6504 82 1549 93 32 2 3 1 1 45
6505 82 1549 93 32 2 4 1 1 45
6506 477 1550 120 41 2 2 17 1 45
6507 477 1550 120 41 2 3 17 1 45
6508 477 1550 120 41 2 4 17 1 45
6509 477 1550 120 41 2 5 17 1 45
6510 418 1551 4 27 4 2 4 1 45
6511 418 1551 4 27 4 3 4 1 45
6512 418 1551 4 27 4 4 4 1 45
6513 418 1551 4 27 4 5 4 1 45
6514 478 1552 53 25 2 4 2 1 45
6515 478 1552 53 25 2 5 2 1 45
6516 77 1553 58 18 3 2 4 1 45
6517 77 1553 58 18 3 3 4 1 45
6518 77 1553 58 18 3 4 4 1 45
6519 77 1553 58 18 3 5 4 1 45
6520 194 1554 8 8 5 4 2 1 45
6521 194 1554 8 8 5 5 2 1 45
6536 28 1558 88 31 4 2 17 1 45
6537 28 1558 88 31 4 3 17 1 45
6538 28 1558 88 31 4 4 17 1 45
6539 28 1558 88 31 4 5 17 1 45
6540 28 1558 88 31 6 8 17 1 45
6541 28 1558 88 31 6 9 17 1 45
6542 28 1558 88 31 6 10 17 1 45
6543 28 1558 88 31 6 11 17 1 45
6544 283 1559 158 32 4 14 1 1 45
6545 283 1559 158 32 4 15 1 1 45
6546 283 1559 158 32 4 16 1 1 45
6547 283 1559 158 32 4 17 1 1 45
6552 161 1561 87 43 3 8 1 1 45
6553 161 1561 87 43 3 9 1 1 45
6554 161 1561 87 43 5 8 1 1 45
6555 161 1561 87 43 5 9 1 1 45
6560 479 1564 53 25 3 4 5 1 45
6561 479 1564 53 25 3 5 5 1 45
6562 479 1564 53 25 3 6 5 1 45
6563 99 1565 155 34 3 14 1 1 45
6564 99 1565 155 34 3 15 1 1 45
6565 99 1565 155 34 5 14 1 1 45
6566 99 1565 155 34 5 15 1 1 45
6567 165 1566 158 32 4 14 1 1 45
6568 165 1566 158 32 4 15 1 1 45
6569 165 1566 158 32 4 16 1 1 45
6570 165 1566 158 32 4 17 1 1 45
6571 97 1567 19 38 3 14 2 1 45
6572 97 1567 19 38 3 15 2 1 45
6573 97 1567 19 38 5 14 2 1 45
6574 97 1567 19 38 5 15 2 1 45
6575 212 1568 12 13 3 2 2 1 45
6576 212 1568 12 13 3 3 2 1 45
6577 212 1568 12 13 5 2 2 1 45
6578 212 1568 12 13 5 3 2 1 45
6587 184 1570 13 38 3 10 2 2 45
6588 184 1570 13 38 3 11 2 2 45
6589 184 1570 13 38 5 10 2 2 45
6590 184 1570 13 38 5 11 2 2 45
6591 423 1571 170 11 4 8 1 1 45
6592 423 1571 170 11 4 9 1 1 45
6593 423 1571 170 11 6 8 1 1 45
6594 423 1571 170 11 6 9 1 1 45
6595 259 1572 12 13 6 14 2 1 45
6596 259 1572 12 13 6 15 2 1 45
6597 259 1572 12 13 6 16 2 1 45
6598 259 1572 12 13 6 17 2 1 45
6605 480 1574 91 43 4 2 2 1 45
6606 480 1574 91 43 4 3 2 1 45
6607 480 1574 91 43 6 2 2 1 45
6608 480 1574 91 43 6 3 2 1 45
6609 51 1575 110 27 4 2 4 1 45
6610 51 1575 110 27 4 3 4 1 45
6611 359 1576 53 25 5 2 5 1 45
6612 359 1576 53 25 5 3 5 1 45
6613 328 1577 60 40 3 8 2 1 45
6614 328 1577 60 40 3 9 2 1 45
6615 328 1577 60 40 6 8 2 1 45
6616 328 1577 60 40 6 9 2 1 45
6617 481 1578 7 30 4 14 1 1 45
6618 481 1578 7 30 4 15 1 1 45
6619 481 1578 7 30 4 16 1 1 45
6620 481 1578 7 30 4 17 1 1 45
6621 482 1579 120 41 4 1 17 1 45
6622 482 1579 120 41 4 2 17 1 45
6623 482 1579 120 41 4 3 17 1 45
6624 482 1579 120 41 4 4 17 1 45
6625 482 1579 120 41 4 5 17 1 45
6626 482 1579 120 41 4 6 17 1 45
6627 144 1580 152 15 3 2 4 1 45
6628 144 1580 152 15 3 3 4 1 45
6629 144 1580 152 15 3 4 4 1 45
6630 144 1580 152 15 3 5 4 1 45
6641 246 1583 168 9 3 11 5 1 45
6642 246 1583 168 9 3 12 5 1 45
6643 246 1583 168 9 5 11 5 1 45
6644 246 1583 168 9 5 12 5 1 45
6645 150 1584 95 27 2 2 4 1 45
6646 150 1584 95 27 2 3 4 1 45
6647 150 1584 95 27 2 4 4 1 45
6648 150 1584 95 27 2 5 4 1 45
6649 10 1585 142 14 5 15 17 1 45
6650 10 1585 142 14 5 16 17 1 45
6651 10 1585 142 14 5 17 17 1 45
6652 10 1585 142 14 5 17 17 1 45
6653 199 1586 104 31 4 5 18 1 45
6658 355 1588 87 43 2 4 2 1 45
6659 355 1588 87 43 2 5 2 1 45
6660 355 1588 87 43 4 4 2 1 45
6661 355 1588 87 43 4 5 2 1 45
6662 82 1589 93 32 3 2 1 1 45
6663 82 1589 93 32 3 3 1 1 45
6664 82 1589 93 32 3 4 1 1 45
6665 202 1590 19 38 6 8 2 1 45
6666 202 1590 19 38 6 9 2 1 45
6667 202 1590 19 38 6 10 2 1 45
6668 202 1590 19 38 6 11 2 1 45
6675 21 1592 13 38 3 10 2 1 45
6676 21 1592 13 38 3 11 2 1 45
6677 21 1592 13 38 5 10 2 1 45
6678 21 1592 13 38 5 11 2 1 45
6681 42 1594 19 38 3 16 2 1 45
6682 42 1594 19 38 3 17 2 1 45
6683 42 1594 19 38 5 16 2 1 45
6684 42 1594 19 38 5 17 2 1 45
6689 253 1596 167 29 2 8 5 1 45
6690 253 1596 167 29 2 9 5 1 45
6691 253 1596 167 29 2 10 5 1 45
6692 253 1596 167 29 3 10 5 1 45
6693 253 1596 167 29 4 2 5 1 45
6694 253 1596 167 29 4 3 5 1 45
6695 253 1596 167 29 4 8 5 1 45
6696 253 1596 167 29 4 9 5 1 45
6697 253 1596 167 29 4 10 5 1 45
6698 253 1596 167 29 5 5 5 1 45
6699 253 1596 167 29 5 10 5 1 45
6700 253 1596 167 29 5 11 5 1 45
6701 156 1597 40 13 5 14 2 1 45
6702 156 1597 40 13 5 15 2 1 45
6703 156 1597 40 13 5 16 2 1 45
6704 156 1597 40 13 5 17 2 1 45
6705 130 1598 7 30 2 4 5 1 45
6706 130 1598 7 30 2 5 5 1 45
6707 130 1598 7 30 3 4 5 1 45
6708 130 1598 7 30 3 5 5 1 45
6709 267 1599 166 8 4 8 2 1 45
6710 267 1599 166 8 4 9 2 1 45
6711 485 1600 156 32 4 2 1 1 45
6712 485 1600 156 32 4 3 1 1 45
6713 485 1600 156 32 4 4 1 1 45
6714 485 1600 156 32 4 5 1 1 45
6715 206 1601 41 13 2 2 2 1 45
6716 206 1601 41 13 2 3 2 1 45
6717 206 1601 41 13 4 2 2 1 45
6718 206 1601 41 13 4 3 2 1 45
6723 133 1603 5 27 4 2 4 1 45
6724 133 1603 5 27 4 3 4 1 45
6725 133 1603 5 27 4 4 4 1 45
6726 133 1603 5 27 4 5 4 1 45
6727 29 1604 157 32 5 2 1 1 45
6728 29 1604 157 32 5 3 1 1 45
6729 29 1604 157 32 5 4 1 1 45
6730 29 1604 157 32 5 5 1 1 45
6735 486 1606 120 41 6 2 17 1 45
6736 486 1606 120 41 6 3 17 1 45
6737 486 1606 120 41 6 4 17 1 45
6738 486 1606 120 41 6 5 17 1 45
6739 210 1607 157 32 3 2 5 1 45
6740 210 1607 157 32 3 3 5 1 45
6741 210 1607 157 32 3 8 5 1 45
6742 210 1607 157 32 3 9 5 1 45
6743 430 1608 60 40 2 8 15 2 45
6744 430 1608 60 40 2 9 15 2 45
6745 430 1608 60 40 5 8 2 1 45
6746 430 1608 60 40 5 9 2 1 45
6747 109 1609 41 13 4 14 2 1 45
6748 109 1609 41 13 4 15 2 1 45
6749 487 1610 69 24 2 10 17 1 45
6750 487 1610 69 24 2 11 17 1 45
6751 487 1610 69 24 3 10 17 1 45
6752 487 1610 69 24 3 11 17 1 45
6753 487 1610 69 24 4 10 17 1 45
6754 487 1610 69 24 4 11 17 1 45
6765 141 1614 161 16 6 2 1 1 45
6766 141 1614 161 16 6 3 1 1 45
6767 144 1615 152 15 4 14 1 1 45
6768 144 1615 152 15 4 15 1 1 45
6769 144 1615 152 15 4 16 1 1 45
6770 144 1615 152 15 4 17 1 1 45
6771 109 1616 41 13 6 14 2 2 45
6772 109 1616 41 13 6 15 2 2 45
6773 109 1616 41 13 6 16 2 2 45
6774 109 1616 41 13 6 17 2 2 45
6775 488 1617 18 33 5 2 4 1 45
6776 488 1617 18 33 5 3 4 1 45
6777 488 1617 18 33 5 4 4 1 45
6778 488 1617 18 33 5 5 4 1 45
6779 489 1618 120 41 5 2 17 1 45
6780 489 1618 120 41 5 3 17 1 45
6781 489 1618 120 41 5 4 17 1 45
6782 489 1618 120 41 5 5 17 1 45
6783 68 1619 88 31 2 2 17 1 45
6784 68 1619 88 31 2 3 17 1 45
6785 68 1619 88 31 2 4 17 1 45
6786 68 1619 88 31 2 5 17 1 45
6787 68 1619 88 31 2 1 17 1 45
6788 68 1619 88 31 3 2 17 1 45
6789 68 1619 88 31 3 3 17 1 45
6790 68 1619 88 31 3 4 17 1 45
6791 68 1619 88 31 3 5 17 1 45
6792 68 1619 88 31 3 1 17 1 45
6793 68 1619 88 31 5 2 17 1 45
6794 68 1619 88 31 5 3 17 1 45
6795 68 1619 88 31 5 4 17 1 45
6796 68 1619 88 31 5 5 17 1 45
6797 68 1619 88 31 5 5 17 1 45
6798 68 1619 88 31 5 8 17 1 45
6799 68 1619 88 31 5 9 17 1 45
6800 68 1619 88 31 5 10 17 1 45
6801 68 1619 88 31 5 1 17 1 45
6810 282 1622 179 18 4 2 4 1 45
6811 282 1622 179 18 4 3 4 1 45
6812 282 1622 179 18 4 4 4 1 45
6813 282 1622 179 18 4 5 4 1 45
6814 84 1623 156 32 2 2 5 1 45
6815 84 1623 156 32 2 3 5 1 45
6816 84 1623 156 32 6 3 5 1 45
6817 84 1623 156 32 6 4 5 1 45
6818 84 1623 156 32 6 5 5 1 45
6819 132 1624 157 32 6 4 1 1 45
6820 132 1624 157 32 6 5 1 1 45
6821 206 1625 41 13 5 4 2 1 45
6822 206 1625 41 13 5 5 2 1 45
6830 111 1628 79 40 6 14 15 2 45
6831 111 1628 79 40 6 15 15 2 45
6832 111 1628 79 40 6 16 2 1 45
6833 111 1628 79 40 6 17 2 1 45
6834 98 1629 161 16 2 2 5 1 45
6835 98 1629 161 16 2 3 5 1 45
6836 98 1629 161 16 3 8 5 1 45
6837 98 1629 161 16 3 9 5 1 45
6838 98 1629 161 16 3 10 5 1 45
